HouseSize,NumBedrooms,NumBathrooms,GarageSpaces,Age,LocationScore,Price
3165,2,2,1,5,8.7,374383
1677,2,2,1,19,9.1,178884
2524,4,3,2,16,7.0,368493
1238,4,2,2,7,7.9,628005
2725,3,3,1,6,6.4,485673
2541,3,2,1,16,9.8,480104
1145,4,1,1,15,8.4,337342
2298,5,1,2,7,6.1,216873
2873,3,1,2,24,6.9,220113
3593,5,1,2,22,5.2,228255
3698,3,2,2,13,6.9,323813
1305,4,1,1,12,9.8,554762
1666,4,2,2,17,6.1,592987
3180,5,2,2,9,7.8,557775
1872,2,2,2,20,9.4,655060
2625,4,2,2,27,9.6,491228
1114,3,3,1,20,7.4,548673
3277,4,1,1,25,8.8,388888
2809,2,3,1,18,9.6,448978
1764,4,3,1,20,7.2,217150
2519,4,2,2,28,9.5,465374
2511,5,1,1,12,9.4,361777
3672,3,3,2,10,9.6,474812
2041,5,2,1,6,9.6,409180
2894,5,1,2,19,6.5,307020
2736,2,3,1,4,5.2,370843
1614,3,1,1,26,9.5,252547
1570,2,2,1,10,7.0,477947
1951,3,1,2,5,8.1,370735
3210,5,1,2,18,6.7,503253
3690,3,3,1,11,7.4,679814
3541,3,1,2,22,8.9,688101
1793,5,3,1,18,9.2,422944
2350,2,3,1,9,7.3,332474
3186,5,1,2,26,8.2,691082
1531,5,3,1,26,9.2,409351
2965,3,1,1,10,9.1,626378
2871,5,1,2,5,7.7,209405
3132,2,3,1,2,9.2,363477
1182,5,2,1,27,8.4,222053
2967,3,2,1,7,6.9,319140
2735,5,1,1,13,9.0,256009
3920,5,1,2,3,7.0,454458
1828,2,3,2,1,5.3,227852
2572,2,3,2,19,9.6,227798
1428,3,3,2,2,9.7,572489
3404,4,2,2,23,9.9,391385
2111,2,2,2,15,8.3,338988
3211,4,1,2,23,8.4,599109
2116,3,3,2,18,5.4,611152
2042,3,3,2,18,8.8,414398
3638,5,2,2,15,8.1,435722
3084,5,3,1,18,8.6,593779
2864,2,1,2,3,5.6,490047
2392,2,2,2,4,6.4,385916
1871,3,3,1,16,9.5,258858
1525,2,3,2,8,9.2,634952
3039,2,3,1,22,7.7,348678
1619,4,1,1,12,8.0,365980
2301,5,3,2,8,7.7,291691
1315,2,2,1,21,9.3,473665
2263,4,2,1,18,8.0,492379
3336,4,2,1,28,5.7,302846
1030,2,3,1,9,5.2,386548
2609,5,3,1,21,6.0,359375
3139,3,2,1,22,7.2,285802
3493,2,1,2,17,9.5,214182
3872,4,1,2,18,9.5,585803
3839,2,1,2,12,7.8,276275
2372,4,3,2,10,7.7,682558
1788,2,1,2,29,9.3,537652
2366,2,1,1,8,7.5,463185
3656,4,1,2,6,5.8,552038
3951,3,2,1,8,7.8,380785
3325,3,1,2,27,7.2,434907
1596,2,3,1,19,6.7,194908
3963,4,3,1,9,8.4,209985
1857,2,3,1,6,5.0,373500
2199,5,3,1,26,6.9,150386
2445,4,1,1,1,6.2,581430
3136,4,2,1,27,6.5,614046
1851,5,3,1,17,8.8,437797
3487,5,2,1,14,5.5,440331
1682,2,1,2,12,5.2,338605
2549,5,2,2,17,8.1,424119
3651,2,1,1,21,6.8,320376
2366,5,1,2,21,8.3,326658
2371,2,3,2,29,6.8,412485
3691,4,2,1,24,5.4,395925
2465,4,3,1,18,8.8,328628
1161,3,2,2,19,7.4,458191
3845,2,2,2,10,5.9,321207
2432,3,3,2,3,8.4,317799
1209,4,3,1,4,8.2,212371
3637,4,1,1,2,7.0,169707
3830,4,2,2,6,9.7,697864
1925,5,3,2,4,7.5,509271
3415,2,1,1,20,8.5,645522
1903,4,2,2,29,7.2,590703
2338,4,2,2,20,9.9,281864
2947,2,1,2,13,8.3,192721
2948,4,2,1,19,6.9,552381
1854,2,1,1,4,5.1,253937
2092,2,1,1,20,8.0,310827
1280,5,2,1,22,5.1,588729
2274,2,1,1,22,6.0,372480
1873,2,2,2,11,7.4,579672
3231,5,2,2,18,9.2,387613
2620,5,2,1,5,6.8,280037
2419,2,3,2,4,7.5,355300
1198,2,3,1,19,6.8,537086
1348,5,2,2,18,8.1,402385
3925,5,2,2,11,7.2,424663
1258,5,3,2,23,6.6,213230
3215,5,3,2,22,7.2,648801
2593,4,3,1,29,8.7,399181
3298,4,3,1,5,7.2,372105
3971,5,2,2,16,8.8,391661
1415,5,2,1,6,5.5,387888
3979,2,3,2,19,9.9,276709
1767,2,1,2,23,5.9,449449
1663,4,2,1,7,6.0,634679
2669,3,1,1,12,6.6,289471
2719,2,2,1,16,6.0,587807
1192,3,1,1,11,7.1,535653
1803,2,3,2,23,7.6,406498
2407,3,3,1,22,9.1,191858
3058,2,2,2,9,7.2,550416
3367,4,1,1,12,5.7,183233
2840,4,3,2,26,7.3,385914
3024,4,3,1,16,6.3,424411
3258,3,3,1,16,5.4,434994
3619,4,1,1,1,6.0,417129
1116,5,2,1,16,5.6,363413
1175,5,3,2,22,8.4,636804
2981,4,2,2,27,9.1,301643
2162,4,2,2,9,8.9,185831
2171,4,3,2,21,9.1,479553
3233,4,2,2,14,7.6,346144
2987,5,2,1,16,7.2,215082
2539,2,2,1,10,8.6,637979
1967,2,3,2,10,5.1,564120
3806,4,1,2,26,9.2,298707
3908,2,2,2,13,8.4,373719
2032,4,3,2,17,5.1,586304
1465,4,3,1,19,6.8,490399
3001,3,3,1,14,9.6,605167
2404,2,2,2,28,8.3,420077
2245,2,2,2,26,6.9,151841
2979,3,2,2,15,9.5,603385
1720,5,3,1,16,8.1,213217
1441,3,3,2,21,7.7,517808
1854,4,3,2,5,6.8,621210
1739,4,2,2,13,5.7,618112
2586,4,3,2,15,5.5,192396
1867,5,3,1,24,7.0,400236
1592,4,1,2,10,6.2,184139
1117,4,1,2,29,5.6,672704
3459,3,2,2,9,7.1,243201
3656,4,2,1,10,8.6,539977
2327,3,1,2,14,8.3,228602
1450,3,2,1,11,8.3,413415
1011,5,3,2,9,5.7,357816
2106,3,3,2,7,6.8,624074
1216,4,3,2,5,6.3,679468
3176,3,3,1,20,9.1,308315
1621,2,3,2,15,7.7,201358
2224,5,1,1,9,6.1,383115
3135,4,2,2,25,5.5,579552
1513,3,3,2,8,9.6,661878
2275,2,3,2,9,6.9,306584
1349,4,3,2,22,6.3,639614
1047,3,3,2,18,9.7,489552
3278,2,2,1,11,9.7,628798
2260,4,2,1,8,8.4,532830
1434,4,3,2,10,5.6,580278
1977,5,1,2,9,6.1,297091
3259,2,3,1,22,6.5,351631
3173,2,2,2,2,5.8,202718
2753,2,2,2,26,9.9,202032
1965,4,3,2,25,9.3,586339
1507,4,2,2,10,8.6,467213
1750,4,2,2,23,8.3,492735
2877,3,2,1,29,6.3,213629
1546,4,1,1,6,8.4,409614
3854,2,3,2,2,7.3,397025
2778,5,3,2,8,9.4,228383
3943,4,2,1,17,5.8,214086
1361,3,1,2,12,9.9,441120
1817,5,1,2,13,6.6,628090
3556,2,1,2,10,7.0,361553
2924,5,3,1,13,9.8,459580
1211,5,3,1,3,7.9,262436
3867,5,1,2,23,6.7,159475
1801,2,3,1,3,7.5,319918
1853,3,1,1,19,9.3,352590
2753,3,3,2,7,5.7,693100
3941,3,1,2,27,6.8,404409
3291,4,3,1,25,5.7,689518
1071,3,3,1,13,6.9,356963
2464,5,3,1,21,6.5,344247
2662,3,2,2,27,5.7,592373
2828,4,1,1,20,8.7,386088
3611,3,1,1,28,9.2,592924
1223,5,1,2,18,5.6,198272
3109,4,2,2,23,7.4,220206
1701,2,3,1,12,9.4,403557
2391,2,3,1,4,8.7,203998
1706,2,2,2,16,5.0,236772
2177,5,3,2,14,6.7,598141
2932,4,1,1,3,6.3,226253
2780,2,2,2,29,7.1,308302
2913,4,2,2,21,7.6,321523
1381,5,1,1,3,7.3,239165
2925,3,3,1,26,8.2,459075
3723,4,2,1,1,8.2,493371
2268,3,3,2,20,7.1,190395
2716,2,1,1,28,9.2,172929
3697,3,1,1,27,6.8,176201
2489,3,3,1,7,8.5,201247
2208,3,1,1,15,7.2,216178
3205,5,2,2,19,5.5,287034
3251,5,2,1,19,6.2,508344
3027,4,2,1,25,6.8,680302
2272,4,1,1,3,7.2,597236
3938,2,2,2,10,9.2,686381
1939,3,3,1,7,6.2,697674
1801,5,3,2,23,6.7,155493
3938,4,1,2,9,8.5,420234
2534,2,3,1,15,5.5,634344
3204,4,1,2,13,8.5,210436
3582,5,1,2,24,8.5,654636
3137,4,2,2,7,7.9,256461
3011,5,3,2,24,5.1,257520
2041,5,3,1,11,9.5,252828
2791,2,3,2,5,8.4,589968
2057,2,2,1,16,7.9,483655
1609,4,2,1,2,7.1,295298
2012,3,3,2,8,7.1,559956
3649,5,1,2,27,7.9,400178
2031,5,3,1,4,8.5,561909
3240,2,2,2,6,7.8,405692
1268,2,3,2,27,5.8,453733
1241,5,2,2,1,7.7,447068
2351,2,3,1,18,8.6,463016
2574,5,3,1,24,6.6,372677
3050,2,3,2,27,9.4,671947
2979,4,3,2,11,7.6,389432
2609,4,1,1,26,5.0,596326
3974,4,1,1,10,7.5,257549
2214,2,1,2,1,9.0,157841
2330,5,3,1,6,8.7,325665
3962,5,1,2,23,5.5,286147
1413,4,1,2,6,9.2,396279
3234,3,2,1,1,9.6,513077
2006,3,2,1,13,6.6,616559
3982,4,3,1,13,6.8,275432
3807,4,1,2,13,5.8,411588
1066,5,3,2,9,7.3,483989
3353,4,2,1,1,7.4,306789
3296,2,2,2,24,5.5,331198
2872,5,1,2,14,7.2,591822
2823,3,1,2,22,9.0,215094
1873,5,2,2,25,7.7,424154
1871,2,3,2,10,9.4,675224
2695,2,2,1,3,5.6,677550
2042,3,1,1,8,9.4,689155
3003,5,1,2,23,5.0,607950
1860,4,1,1,20,6.3,240137
3881,3,1,1,16,6.3,268378
1441,4,3,2,14,5.4,599198
3394,3,1,2,4,8.9,545438
1414,4,1,2,2,9.3,240129
1405,4,1,2,13,7.4,695489
1884,5,3,2,28,7.5,458049
3891,2,2,1,3,9.4,643641
3018,4,2,1,27,7.5,320847
2661,4,1,1,20,6.0,202370
1832,5,3,1,26,8.6,479827
1761,5,3,2,26,7.9,164286
3623,5,3,1,10,8.2,690786
3776,5,2,2,9,7.3,580277
1174,5,2,1,29,9.4,332434
1608,5,1,1,3,5.7,663051
3216,3,2,2,16,7.2,488683
1324,5,3,2,23,8.3,681808
2078,4,1,2,2,7.8,232761
1056,5,3,1,5,6.7,381703
2125,4,1,1,6,5.5,475950
3114,5,3,1,25,8.2,341005
1883,4,2,2,6,9.9,164330
1545,4,3,1,6,9.1,576340
1985,5,1,2,20,7.7,436262
3971,4,2,2,8,9.9,428956
3925,4,2,2,11,9.8,175606
2834,5,2,1,25,9.7,597516
2905,2,2,1,29,6.2,678170
2030,2,3,2,22,7.8,382362
3997,3,1,1,4,6.9,449631
2629,2,1,1,14,7.0,458275
3080,3,2,2,6,9.3,388281
3213,3,3,2,1,5.1,309635
2674,5,2,2,12,9.5,436727
2929,4,3,1,22,5.7,151926
3369,3,2,1,21,5.5,690334
1832,5,3,2,29,9.9,566031
1515,4,2,2,28,7.4,423571
3713,5,3,2,2,7.6,344963
3237,3,2,2,23,5.5,211251
2640,5,3,1,27,8.3,276573
1716,2,1,2,8,5.7,210685
1195,4,3,2,2,6.9,580652
2762,2,3,2,7,5.7,509599
1219,5,3,2,5,8.7,567175
1513,4,1,2,18,9.8,371514
3824,5,1,2,10,9.5,284969
1102,4,2,1,14,8.3,392651
1097,5,3,2,26,6.4,237497
3411,5,2,1,6,7.6,188043
1095,4,2,2,29,6.6,513948
1669,2,2,2,18,8.1,210857
2212,2,3,1,28,9.5,663407
3413,5,1,2,27,8.8,427654
3253,4,3,2,27,5.7,655556
2763,3,1,2,15,5.2,510206
1088,3,1,1,23,7.5,200658
3349,5,1,2,8,7.9,575432
3322,5,3,2,20,9.0,691268
2336,3,1,2,18,7.5,179316
1673,4,3,1,7,9.6,390008
3568,4,3,2,8,6.6,171651
1846,4,1,1,29,6.0,155544
2170,4,2,2,6,7.4,256775
3537,5,3,1,25,7.2,198576
1699,2,2,1,10,8.7,586201
2688,2,1,1,4,6.5,230261
2932,2,1,1,29,5.8,681526
2545,4,2,1,15,8.2,292791
1255,3,2,2,27,7.7,697334
3481,2,2,2,23,5.1,506195
2377,4,1,1,25,7.3,599446
3610,4,2,1,22,6.8,569232
1728,4,2,1,19,5.3,358920
2423,2,1,1,20,7.8,695626
2262,4,1,1,15,9.5,439923
3374,2,2,2,11,7.0,652221
3877,3,1,2,14,9.1,170929
1401,4,1,2,23,7.2,454033
1111,2,3,1,19,5.7,214917
2473,3,3,2,13,9.4,382917
3695,5,1,1,20,5.9,241418
3324,4,1,2,2,6.1,542853
3728,5,2,2,25,6.7,220132
2096,2,1,1,17,5.3,626732
2396,4,2,2,4,5.3,322814
3935,5,3,1,27,8.8,632774
2577,4,3,1,29,5.9,365984
1898,4,3,1,16,8.8,387627
3518,3,1,2,4,9.6,153934
3428,5,2,2,4,6.1,586813
1522,5,1,1,20,9.1,468027
3014,4,1,2,10,9.5,320370
1904,3,3,2,29,7.5,598924
3617,2,3,2,22,9.7,294291
3605,4,2,2,25,5.1,309467
3371,3,1,2,15,8.1,695226
3245,2,2,2,16,7.5,588972
3331,5,2,2,25,8.3,669348
3266,2,3,1,20,6.8,303680
2420,3,2,1,18,8.5,597175
3051,5,2,2,9,9.5,359510
2451,2,3,1,17,6.8,454577
2632,5,3,1,28,9.8,580752
3600,5,2,1,21,9.8,633144
2806,5,2,1,27,7.5,322898
3883,4,3,2,22,5.0,321335
2312,4,2,1,28,8.5,250670
2350,5,1,1,15,8.5,300868
1067,5,1,1,29,7.0,230616
2539,2,2,1,9,5.1,272436
3511,2,2,2,29,6.5,388320
2446,4,1,2,20,8.6,448127
1620,2,3,2,21,8.3,158304
2884,3,3,1,4,7.6,583137
2013,2,3,2,4,8.9,380196
3802,2,1,1,20,7.7,153409
1001,2,2,1,14,9.5,385402
2169,4,3,2,17,8.5,443835
3238,4,3,1,6,6.2,170646
1431,2,3,2,12,9.5,478539
3312,5,1,1,15,8.0,430333
1436,4,3,1,11,9.6,232420
2933,2,2,2,23,8.8,369166
3928,4,2,2,26,7.8,652265
1553,4,3,2,4,8.8,194779
3072,3,2,1,26,8.7,352987
3623,3,3,1,15,7.3,345356
2988,2,3,2,2,8.9,356895
2095,2,2,2,10,9.3,572367
2093,2,3,2,27,8.2,390635
3708,5,2,1,11,9.8,671208
1346,2,2,2,27,9.9,621046
2857,4,3,1,7,9.7,602180
3216,4,1,1,10,9.3,412165
1368,4,1,2,5,7.5,589973
1358,2,3,2,20,8.9,322203
3990,5,3,1,4,5.5,327634
1405,3,1,1,21,5.7,657301
3118,3,2,2,3,7.2,284270
3464,2,1,1,9,9.9,485287
1426,3,2,1,19,5.8,268693
2876,3,2,2,9,9.7,430136
1109,3,3,1,3,8.7,222956
2953,2,3,1,20,5.6,561521
1777,5,1,2,8,9.0,648256
1612,4,1,1,19,8.4,279458
1745,3,1,2,18,8.8,633143
3110,5,1,2,17,7.2,345423
3440,4,3,2,24,7.0,406141
3332,2,3,1,10,7.1,501682
2267,5,1,1,23,8.1,360456
2495,5,2,2,23,5.6,698594
2863,2,2,1,2,6.0,158995
1382,4,1,2,14,5.8,634180
2535,2,3,2,18,6.0,445247
3675,2,2,2,8,9.7,637212
3444,3,1,2,15,5.3,505011
2922,2,3,2,5,9.6,567433
2764,3,1,1,5,9.7,489531
1109,2,1,1,28,8.3,284414
3637,3,2,1,21,9.9,495362
3942,3,1,2,11,8.4,334668
3279,5,1,1,7,6.3,577744
2211,3,3,1,18,5.9,507862
2273,5,2,2,12,9.5,244139
3166,4,3,1,15,6.8,507275
3249,4,1,1,24,8.6,329838
1231,4,1,2,10,6.3,534151
2918,2,1,1,25,8.0,224262
2871,3,2,2,22,5.7,538113
1011,3,3,1,26,7.1,208744
3057,4,2,1,8,10.0,362277
3625,5,1,1,16,9.8,382084
1218,4,2,1,13,6.4,264658
2419,2,2,2,27,6.0,544445
3911,2,3,2,25,8.6,490112
3123,4,3,1,6,7.3,614567
1129,2,3,2,6,5.8,344760
2145,2,1,1,6,7.0,641064
2992,2,3,1,25,5.1,378509
3969,4,1,1,19,5.8,496459
3040,4,1,2,14,8.9,424216
3334,4,3,1,22,7.5,681940
2111,3,2,2,1,8.9,426426
1788,5,1,1,22,5.4,159290
1817,4,1,1,19,5.0,208610
1904,4,1,2,28,8.8,287181
1320,4,2,1,29,7.1,679043
2954,5,1,1,7,9.8,412551
2694,3,2,1,6,6.7,154183
2894,2,2,2,20,6.6,646854
1165,4,1,2,18,9.0,350519
2814,5,2,2,14,5.9,331135
3621,4,2,1,15,7.9,679144
3346,4,2,2,29,6.4,168533
2328,4,1,1,7,5.2,231946
1105,3,2,1,26,9.5,454855
3068,2,3,2,15,6.8,370124
2963,5,2,2,27,9.0,335445
3753,2,2,2,4,9.1,274052
2144,3,2,1,3,8.4,404359
1429,3,2,2,18,8.1,410717
1542,3,1,2,4,5.9,466177
2477,3,1,2,8,7.0,452168
2848,3,2,2,12,7.6,605663
3197,3,2,1,9,9.4,685072
3245,4,3,2,10,7.6,211328
2579,3,3,1,22,7.4,436129
2406,4,3,1,29,6.9,334455
1535,2,2,1,25,9.3,634744
2192,2,1,1,7,9.7,498673
2391,2,2,2,11,5.6,287362
2968,4,1,1,18,6.9,343046
3855,5,2,2,2,9.8,434796
2640,5,2,1,19,7.1,663927
3854,5,3,1,16,6.2,609270
3944,5,2,2,4,9.0,168656
3185,2,3,2,29,7.1,383833
1764,3,3,2,13,8.8,383421
2935,4,2,1,6,8.0,193060
2772,2,3,2,29,6.6,300919
2077,2,2,1,4,5.9,213280
1766,3,3,2,22,5.7,521812
3436,5,3,1,6,5.5,293684
2692,2,1,2,27,8.1,520082
2577,4,3,2,18,6.5,444542
1927,3,1,2,12,8.7,345245
2241,2,1,2,29,5.8,525725
3896,2,2,1,20,5.0,205071
1964,3,2,2,14,6.6,185247
3286,3,3,1,21,9.3,211418
2953,3,3,2,8,7.8,261826
2169,5,2,1,28,6.1,518793
1111,3,3,2,27,5.7,392746
2601,5,2,1,2,5.0,395088
1601,5,2,2,4,7.5,307143
2583,3,2,1,28,5.3,170708
3390,5,2,1,27,6.0,360610
1554,5,2,2,7,7.8,238205
3198,5,2,1,6,5.2,208630
3001,2,2,2,27,6.1,195767
2859,4,1,1,27,5.1,574715
2171,3,1,2,15,7.7,273830
3862,4,2,1,23,5.6,435686
1758,2,1,1,1,5.3,399131
2348,4,3,1,21,6.8,640574
2492,4,2,2,22,8.6,361975
1365,4,1,2,5,9.3,560210
3974,5,3,2,16,8.9,330548
2708,2,1,1,29,5.9,433648
2487,3,1,2,7,8.7,672994
3977,3,1,2,28,6.7,691827
3003,3,3,2,22,6.0,203400
3981,5,2,1,28,8.2,288606
3100,4,1,2,15,6.5,368544
2344,2,3,2,15,5.0,407392
2553,2,2,2,24,9.1,698607
1657,2,2,1,14,6.0,336363
3033,5,2,2,29,6.2,443113
2447,5,3,1,2,7.1,553717
1616,2,1,2,11,8.5,366345
2298,4,1,1,21,6.8,241576
2338,4,3,1,29,10.0,205642
3679,3,1,1,20,8.1,554610
3595,5,3,1,16,5.6,658578
3329,2,1,2,25,7.1,658097
3388,5,1,1,14,8.1,176385
1449,2,3,1,27,9.9,501560
1742,4,2,2,1,8.6,676867
1260,5,2,2,22,8.7,673384
2681,3,2,1,12,7.6,454268
3269,3,1,2,20,9.7,167068
3493,3,3,2,12,5.3,556300
2848,5,3,1,26,7.7,416559
3320,3,2,1,21,6.1,673339
3638,5,3,1,8,5.4,334409
1689,5,2,2,10,9.6,401932
1024,3,2,1,11,9.6,525148
3885,3,2,1,23,7.3,560474
2913,4,2,1,5,7.4,320519
1405,4,1,2,29,5.7,154848
2544,2,3,1,22,6.6,476463
1712,4,3,1,17,7.6,509584
2313,5,1,2,4,5.0,242569
1069,2,2,1,17,7.6,155958
2632,5,2,2,1,7.7,491694
3037,3,2,1,26,8.6,380552
1256,4,1,2,5,6.0,504211
1811,5,2,1,16,8.9,184899
3419,3,3,1,25,10.0,415475
1262,5,1,1,15,5.6,211793
1398,4,2,1,22,9.3,600439
2189,5,1,2,29,6.1,165057
2372,4,1,1,26,6.5,215589
1309,5,1,2,11,7.3,250260
2053,2,2,2,2,6.1,550874
1861,4,3,1,26,9.2,301952
3170,3,2,1,5,8.4,320049
1741,4,3,2,9,7.0,529629
1131,5,1,1,24,7.9,339071
2321,5,1,2,7,8.0,686913
1096,3,2,1,23,8.7,507374
1416,2,3,1,4,9.5,668238
3318,4,1,2,18,9.0,199394
3914,4,2,2,7,8.9,556424
2853,5,3,2,4,9.7,352196
2251,4,1,2,10,6.6,155322
2859,4,2,2,12,8.4,391235
3957,2,1,2,12,8.0,308442
3385,4,1,1,18,6.5,561960
2634,4,1,1,27,5.8,439117
3387,3,3,2,24,7.9,253946
2522,2,1,2,26,7.5,379865
1452,5,1,2,9,9.6,211776
3635,4,3,2,3,7.5,351907
3965,5,2,2,27,7.8,671633
3179,4,2,1,8,8.4,594522
3161,5,2,1,19,7.0,618401
1034,2,2,1,18,7.0,669095
3259,4,1,2,18,7.4,231300
1858,5,3,2,4,9.2,171644
2736,5,2,1,8,10.0,217963
3537,5,3,2,29,5.2,572856
3979,2,3,1,16,6.8,198961
3764,3,1,1,24,7.7,634233
1106,2,1,2,12,6.1,641265
3007,2,3,2,15,9.5,388595
1465,4,1,2,10,8.6,165591
2248,2,1,1,14,7.8,449127
1177,5,3,2,20,7.0,240462
1523,3,2,1,18,7.3,210930
2640,2,1,2,28,7.2,344592
1322,3,2,1,9,8.5,358983
1790,4,1,1,13,5.1,434113
3244,3,1,2,19,6.9,283599
2834,2,2,2,22,7.9,473555
1911,5,2,1,18,6.2,353565
3235,2,2,1,28,9.3,530664
2340,3,2,1,2,8.2,549731
3919,3,2,1,26,7.3,255529
1205,2,1,2,28,9.8,574426
3940,2,2,2,5,9.3,559271
2539,2,3,2,24,8.1,502118
2530,2,1,2,28,8.2,405396
1941,3,1,2,5,5.1,233241
1307,2,2,2,27,9.9,223671
2948,5,3,2,5,7.4,412120
3386,3,3,2,25,8.5,440733
3156,4,2,2,9,5.7,396593
3783,5,2,2,19,5.0,375914
1919,2,2,1,24,9.0,497696
2646,5,3,2,1,8.1,659250
2933,3,2,1,25,8.2,682949
2549,2,1,2,2,8.7,530750
3003,5,3,1,8,7.9,529236
2164,5,2,1,18,9.6,362157
3035,2,3,1,28,5.6,403525
3941,2,2,1,16,5.4,527816
1774,2,3,2,5,7.5,685153
3868,5,3,2,3,5.1,695480
2439,5,1,2,5,7.2,494255
1887,3,3,2,5,7.6,270604
3015,4,3,1,1,9.2,506630
1661,3,3,2,14,7.9,270800
1269,3,1,1,29,9.9,607497
2325,5,3,2,23,5.2,669021
1540,2,3,2,23,7.1,283469
2362,2,2,1,17,6.0,523718
2341,4,3,2,5,5.9,330788
1410,4,3,1,5,5.7,400985
1306,5,2,1,24,7.7,340937
2551,5,3,2,14,9.7,251991
3881,3,3,1,24,5.8,624797
2133,4,3,1,8,8.9,639202
2715,4,2,2,3,6.4,253781
3841,5,3,2,12,8.7,348615
2554,3,2,1,3,5.7,457923
3599,5,1,1,23,5.5,466432
1918,3,1,1,8,5.2,559303
1539,3,1,2,18,6.6,449229
3726,4,3,2,3,5.5,504469
3048,2,3,1,6,6.9,328346
2673,2,1,2,15,6.0,436116
1534,4,3,1,7,9.1,501269
2661,3,1,2,25,8.4,559805
2943,2,2,2,2,8.4,623297
3886,4,1,1,17,5.1,217078
2975,5,3,1,4,7.6,220099
3231,4,1,2,14,5.2,187883
3970,5,2,2,4,8.7,384119
1671,5,1,1,4,5.1,369839
2939,5,2,2,27,7.4,285445
1957,3,3,1,15,7.4,654587
1281,2,3,1,23,7.0,434526
3024,5,1,2,12,7.8,594853
3887,2,2,1,8,7.7,193396
3427,5,3,1,3,6.0,514888
2209,4,3,2,27,5.6,414675
1567,3,1,2,1,5.5,319585
3833,4,3,1,13,6.8,571554
2974,5,2,1,9,8.8,311666
2128,4,3,2,24,7.4,302806
2803,4,1,1,2,7.8,389723
3787,3,2,2,28,8.7,431002
2229,4,2,2,16,7.6,419064
3812,5,3,1,29,5.4,677497
1264,3,2,2,22,8.8,328144
1319,4,1,2,22,6.8,378219
3022,3,3,1,24,8.3,453173
1729,5,3,1,25,7.7,258396
2769,2,1,1,4,8.1,687993
2033,4,1,2,26,7.1,470199
3678,4,1,1,19,7.1,286252
1084,4,2,1,22,9.5,570410
1260,5,2,2,26,5.7,344687
1443,4,1,1,3,6.8,171790
3768,4,1,2,15,8.8,621910
3514,4,1,1,24,9.2,602374
3766,4,3,1,22,8.3,415377
3798,5,2,2,22,6.7,405585
3356,5,3,2,14,9.6,338210
3403,5,2,1,21,8.8,477193
3171,2,3,2,1,8.5,572130
1560,5,2,1,18,8.0,220394
2310,5,1,2,5,7.4,287616
2027,3,2,1,16,9.0,436453
3058,3,2,1,7,7.4,332401
3336,2,1,2,17,7.9,448506
2173,3,2,2,24,7.3,329101
3938,5,3,1,13,6.6,206891
2377,3,3,1,21,7.6,216177
3706,2,2,2,28,5.9,291111
1225,3,3,1,15,9.1,173653
2215,3,2,1,17,9.5,429056
1564,5,3,1,2,6.5,321728
2881,3,1,1,4,7.9,359282
3538,4,3,2,4,5.6,383788
3526,5,1,1,21,8.8,185530
2715,3,3,2,3,9.9,424175
3396,5,1,1,8,9.9,672306
3833,4,1,2,8,9.7,442018
1910,3,3,2,13,9.0,699980
2851,5,1,2,23,7.7,469291
1013,5,3,1,17,7.5,369810
3657,5,1,1,3,7.5,433392
3462,3,2,2,15,5.1,502867
1906,2,2,2,3,8.5,159958
1643,5,3,1,21,8.5,172822
2009,4,2,2,22,5.3,535827
2201,4,2,2,6,9.3,359844
2408,4,1,2,8,5.5,537263
2774,4,3,1,26,9.0,557637
2560,3,2,1,1,8.8,210124
1340,4,3,2,3,6.1,201102
1555,5,3,2,20,5.0,345890
3409,5,2,2,21,8.1,209405
1730,5,3,1,25,5.2,668073
2243,4,3,2,7,6.9,519486
2481,5,1,1,17,8.2,458751
2370,5,1,1,19,5.3,649569
2449,3,1,1,26,6.7,294356
1223,5,2,1,17,9.5,556876
2288,3,2,1,29,9.1,252126
1433,3,3,2,12,7.3,591600
2361,5,3,1,28,5.6,394788
1862,3,1,1,6,7.8,252668
1186,2,3,2,5,6.6,171790
3333,2,2,2,8,8.4,693949
1245,3,2,2,6,7.5,617336
2232,5,2,2,4,7.2,695112
2108,3,1,1,13,8.5,166363
2672,5,2,2,26,7.1,613649
3340,4,1,1,22,8.3,384735
3909,3,2,1,18,6.2,508135
2723,3,3,1,26,6.4,449178
1235,2,3,2,3,5.4,631615
1108,5,1,1,12,9.1,454830
2295,2,3,2,24,7.5,404096
3061,4,1,2,2,8.9,302421
2790,4,3,1,21,9.5,631960
2253,3,3,1,28,9.9,166189
2744,5,3,2,23,7.4,621725
3866,2,2,1,13,8.8,489408
1302,2,2,1,16,8.1,600917
1130,5,2,1,24,9.1,385645
1476,4,3,2,29,9.7,252387
1602,4,2,1,29,7.6,497362
2281,2,1,2,4,6.8,510419
2434,3,1,2,6,5.3,529956
1339,2,1,1,25,9.8,623953
1411,4,2,1,10,7.0,682938
2635,5,2,1,17,7.3,201726
3777,3,1,1,15,8.9,458527
1364,2,2,2,4,9.6,371497
2876,2,1,2,28,8.9,453368
2956,5,2,2,8,5.6,619035
3968,2,1,1,7,9.6,342781
3590,5,1,1,14,8.8,275361
2676,2,2,1,6,7.9,356301
2844,4,1,1,19,7.6,266935
3794,2,2,2,28,7.1,374778
2592,3,1,1,29,9.9,417031
1220,4,2,2,5,8.8,609360
1068,4,2,2,4,9.9,498754
1069,4,2,2,29,9.1,647000
